ID_Gunung,Nama_Gunung,Lokasi_Kabupaten,Ketinggian_MDPL,Tingkat_Kesulitan_Pendakian,Cocok_Untuk_Pemula,Durasi_Pendakian_Hari,Budget_Per_Orang_Rupiah,Jumlah_Pos_Pendakian,Keberadaan_Sumber_Air,Fitur_Utama_Objek_Wisata,Karakteristik_Jalur,Fasilitas_Basecamp,Akses_Transportasi,Pemandangan_Utama,Musim_Terbaik_Kunjungan,Rating_Rata_Rata
7322,Kelud,Kediri; Blitar; Malang,1731,Sedang,Ya,1,600000,4,Tergantung Musim,"Pasir vulkanik, Pemandangan sunrise, Peninggalan sejarah",Variasi medan dataran rendah,"Pos pendakian lengkap, Area parkir","Akses sulit, perlu off-road",Pemandangan pegunungan,Musim Kemarau Awal,4.5
7323,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,2,900000,4,Ya,Savana hijau,"Jalur berlumpur, Jalur curam di beberapa titik","Jasa porter, Penyewaan alat camping, Basecamp dasar",Membutuhkan ojek lokal,Pemandangan pegunungan,Sepanjang Tahun,3.8
7324,Ijen,Banyuwangi,2386,Mudah,Ya,1,100000,0,Tidak,"Padang savana luas, Jalur populer",Variasi medan dataran rendah,"Pusat informasi, Shelter",Jalur pedesaan yang sempit,Pemandangan pegunungan,Musim Kemarau Awal,4.9
7325,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,1,600000,3,Tergantung Musim,"Lautan pasir, Matahari terbit, Kawah aktif",Hutan lebat dan lembab,Toilet,Membutuhkan ojek lokal,Savana,Hindari Musim Hujan,3.8
7326,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,3,600000,4,Ya,Puncak kembar,Tangga alami,"Pusat informasi, Pos pendakian lengkap, Sumber air",Mudah dijangkau kendaraan umum,Sunset view,Hindari Musim Hujan,4.5
7327,Butak,Malang; Blitar,2868,Sedang,Tidak,1,600000,3,Tergantung Musim,Puncak tertinggi,Variasi medan dataran rendah,Area parkir,Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Musim Semi,3.7
7328,Arjuno,Malang,3339,Sulit,Tidak,3,600000,4,Ya,Puncak tertinggi,"Tangga alami, Jalur panjang dan melelahkan, Medan berbatu","Shelter, Penginapan sederhana","Akses sulit, perlu off-road",Hutan hijau lebat,Musim Kemarau Awal,4.6
7329,Baluran,Situbondo,1247,Mudah,Ya,2,200000,2,Tidak,"Pemandangan kota dari ketinggian, Banyak air terjun kecil, Hamparan savana","Jalur aman dan terpelihara, Melewati sungai kecil","Area parkir, Mushola, Shelter",Membutuhkan ojek lokal,Pemandangan danau,Hindari Musim Hujan,3.8
7330,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,2,600000,6,Ya,"Kawah aktif, Gurun pasir","Melewati sungai kecil, Trek berbatu","Area parkir, Penginapan sederhana",Membutuhkan kendaraan pribadi,Pemandangan laut,Musim Semi,4.4
7331,Ijen,Banyuwangi,2386,Sedang,Ya,1,300000,2,Tidak,"Pasir vulkanik, Danau alami, Hutan lebat","Jalur curam di beberapa titik, Medan terbuka tanpa naungan, Mendaki punggungan bukit","Pusat informasi, Mushola",Mudah dijangkau kendaraan umum,Pemandangan kota,Hindari Musim Hujan,5.0
7332,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,2,200000,1,Tidak,"Pemandangan sunrise, Danau kawah",Medan berbatu,Area parkir,Dekat jalan raya utama,Pemandangan danau,Musim Semi,2.3
7333,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,2,900000,4,Tergantung Musim,"Hutan hujan tropis, Candi kuno, Budaya lokal kental","Jalur berpasir vulkanik, Jalur licin saat hujan","Penginapan sederhana, Area camping, Area parkir",Membutuhkan ojek lokal,Pemandangan kota,Kemarau,2.9
7334,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sulit,Tidak,2,600000,4,Tergantung Musim,"Kawah vulkanik, Spot sunrise terbaik","Jalur landai, Medan terbuka tanpa naungan, Melewati sungai kecil","Pos pendakian lengkap, Toilet, Pusat informasi",Membutuhkan ojek lokal,Pemandangan kota,Sepanjang Tahun,4.1
7335,Lawu,Magetan,3265,Sulit,Tidak,2,900000,5,Tergantung Musim,"Hutan hujan tropis, Banyak air terjun kecil, Puncak kembar","Trek berbatu, Jalur landai, Medan berbatu","Penyewaan alat camping, Pusat informasi",Membutuhkan ojek lokal,Pemandangan kawah,Sepanjang Tahun,4.1
7336,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sulit,Tidak,3,900000,5,Tergantung Musim,Kawah aktif,Melintasi padang edelweis,"Pos pendakian lengkap, Penginapan sederhana",Dekat jalan raya utama,Pemandangan kota,Sepanjang Tahun,4.4
7337,Lawu,Magetan,3265,Sulit,Tidak,4,900000,4,Ya,"Padang savana luas, Jalur menantang",Variasi medan dataran rendah,"Shelter, Petugas siaga, Area parkir",Jalur pedesaan yang sempit,Hutan hijau lebat,Musim Semi,4.4
7338,Argoyayang,Jombang; Malang,2162,Sedang,Ya,2,600000,3,Tergantung Musim,"Budaya lokal kental, Bukit savana",Jalur aman dan terpelihara,Petugas siaga,"Akses sulit, perlu off-road",Pemandangan pegunungan,Hindari Musim Hujan,3.4
7339,Penanggungan,Mojokerto; Pasuruan,1653,Mudah,Ya,2,200000,2,Tidak,Situs purbakala,"Jalur berpasir vulkanik, Medan berbatu, Area padang rumput",Jasa porter,Mudah dijangkau kendaraan umum,Pemandangan kota,Musim Kemarau Awal,4.5
7340,Baluran,Situbondo,1247,Mudah,Ya,2,200000,2,Tidak,"Danau kawah, View matahari terbit",Jalur licin saat hujan,"Pos pendakian lengkap, Warung, Penginapan sederhana",Membutuhkan ojek lokal,Sunset view,Sepanjang Tahun,3.1
7341,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,2,600000,5,Tergantung Musim,"Panorama kota, Pemandangan sunrise, Air terjun tersembunyi","Tanjakan terjal, Mendaki punggungan bukit","Toilet, Penyewaan alat camping",Jalur pedesaan yang sempit,Pemandangan danau,Sepanjang Tahun,2.6
7342,Lawu,Magetan,3265,Sulit,Tidak,2,1200000,6,Ya,"Spot sunrise terbaik, Kawah vulkanik, Candi kuno","Beberapa tanjakan curam, Melintasi padang edelweis, Hutan lebat dan lembab",Sumber air,Membutuhkan ojek lokal,Savana,Hindari Musim Hujan,4.9
7343,Baluran,Situbondo,1247,Mudah,Ya,1,300000,0,Tidak,Gurun pasir,Mendaki punggungan bukit,"Penginapan sederhana, Area parkir, Mushola",Membutuhkan ojek lokal,Hutan hijau lebat,Hindari Musim Hujan,3.3
7344,Ijen,Banyuwangi,2386,Sedang,Ya,1,600000,2,Tergantung Musim,"Budaya lokal kental, Flora dan fauna unik","Area padang rumput, Melintasi jalur rel kereta api tua",Basecamp dasar,Dekat jalan raya utama,Pemandangan pegunungan,Musim Semi,4.5
7345,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,1,450000,4,Tergantung Musim,"Puncak ikonik, Situs purbakala, Lautan pasir","Mendaki punggungan bukit, Tanjakan terjal, Melintasi jalur rel kereta api tua","Basecamp dasar, Penginapan sederhana",Membutuhkan ojek lokal,Pemandangan danau,Sepanjang Tahun,3.5
7346,Kawi,Malang,2551,Sedang,Ya,1,600000,4,Tergantung Musim,Jalur populer,"Jalur berlumpur, Medan terbuka tanpa naungan","Area camping, Penginapan sederhana, Toilet",Dekat jalan raya utama,Pemandangan perkebunan,Musim Semi,3.5
7347,Penanggungan,Mojokerto; Pasuruan,1653,Sedang,Ya,2,450000,2,Tidak,"Candi kuno, Adat istiadat unik","Jalur aman dan terpelihara, Jalur curam di beberapa titik, Melewati sungai kecil","Penginapan sederhana, Jasa porter, Shelter","Akses sulit, perlu off-road",Pemandangan perkebunan,Musim Kemarau Awal,3.7
7348,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,200000,2,Tidak,"Kawah aktif, City lights, Pemandangan sunrise",Trek berbatu,"Penginapan sederhana, Area parkir",Dekat jalan raya utama,Pemandangan perkebunan,Hindari Musim Hujan,3.5
7349,Lawu,Magetan,3265,Sulit,Tidak,3,900000,4,Tergantung Musim,"Puncak ikonik, Pemandangan sunrise, Gurun pasir",Tanjakan terjal,Petugas siaga,Jalur pedesaan yang sempit,Pemandangan perkebunan,Hindari Musim Hujan,4.8
7350,Suket,Bondowoso; Banyuwangi,2950,Sedang,Ya,3,300000,2,Tidak,"Lautan pasir, Pemandangan kawah",Area padang rumput,"Basecamp dasar, Sumber air, Pos pendakian lengkap",Dekat jalan raya utama,Pemandangan danau,Hindari Musim Hujan,3.1
7351,Berungkal,Lumajang,1040,Mudah,Ya,1,300000,1,Tidak,"Gurun pasir, Jalur menantang, Pemandangan sunrise","Trek berbatu, Medan berbatu","Pos pendakian lengkap, Toilet, Sumber air",Membutuhkan ojek lokal,Sunset view,Kemarau,2.7
7352,Liman,Ponorogo; Nganjuk,2563,Sedang,Ya,2,450000,4,Tergantung Musim,Flora dan fauna unik,"Medan berbatu, Melintasi jalur rel kereta api tua, Tanjakan terjal","Pos pendakian lengkap, Pusat informasi, Sumber air",Membutuhkan ojek lokal,Savana,Kemarau,3.5
7353,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,4,1200000,5,Ya,Jalur populer,Jalur berlumpur,Penginapan sederhana,Mudah dijangkau kendaraan umum,Pemandangan laut,Hindari Musim Hujan,4.5
7354,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,3,600000,5,Ya,"Flora dan fauna unik, Kawah aktif, Savana hijau","Medan terbuka tanpa naungan, Jalur licin saat hujan, Melintasi padang edelweis","Mushola, Basecamp dasar",Dekat jalan raya utama,Pemandangan perkebunan,Musim Kemarau Awal,3.3
7355,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sulit,Tidak,2,1200000,6,Ya,Pemandangan kota dari ketinggian,"Jalur aman dan terpelihara, Medan berbatu, Jalur landai",Mushola,Membutuhkan kendaraan pribadi,Pemandangan pegunungan,Musim Semi,4.3
7356,Lawu,Magetan,3265,Sulit,Tidak,3,900000,5,Ya,Bukit savana,"Banyak bonus pemandangan, Melintasi padang edelweis, Hutan lebat dan lembab","Penginapan sederhana, Warung","Akses sulit, perlu off-road",Pemandangan laut,Sepanjang Tahun,4.7
7357,Ijen,Banyuwangi,2386,Mudah,Ya,2,200000,2,Tidak,"View matahari terbit, Peninggalan sejarah, Savana hijau",Mendaki punggungan bukit,"Warung, Basecamp dasar",Mudah dijangkau kendaraan umum,Hutan hijau lebat,Hindari Musim Hujan,4.4
7358,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,1,100000,1,Tidak,"Padang savana luas, Puncak kembar, Pasir vulkanik",Jalur curam di beberapa titik,"Sumber air, Area camping, Pos pendakian lengkap",Jalur pedesaan yang sempit,Pemandangan pegunungan,Musim Semi,2.8
7359,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,2,300000,0,Tidak,"Danau kawah, Hutan lebat, Kawah aktif",Variasi medan dataran rendah,Shelter,Jalur pedesaan yang sempit,Savana,Musim Kemarau Awal,2.8
7360,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Tidak,3,300000,2,Tidak,"Gurun pasir, Air terjun alami, Savana hijau","Jalur berlumpur, Jalur curam di beberapa titik",Pos pendakian lengkap,Jalur pedesaan yang sempit,Hutan hijau lebat,Musim Semi,3.6
7361,Argoyayang,Jombang; Malang,2162,Mudah,Ya,2,100000,0,Tidak,"Pemandangan kawah, Puncak kembar, Banyak air terjun kecil","Medan berbatu, Jalur panjang dan melelahkan",Sumber air,"Akses sulit, perlu off-road",Pemandangan pegunungan,Musim Kemarau Awal,2.7
7362,Kelud,Kediri; Blitar; Malang,1731,Mudah,Ya,1,200000,2,Tidak,Kawah belerang,"Jalur panjang dan melelahkan, Jalur landai, Tanjakan terjal","Penginapan sederhana, Basecamp dasar, Shelter",Membutuhkan ojek lokal,Pemandangan danau,Kemarau,4.5
7363,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,2,100000,0,Tidak,"Danau kawah, Matahari terbit","Tanjakan terjal, Mendaki punggungan bukit, Medan berbatu","Pos pendakian lengkap, Mushola, Area parkir",Membutuhkan kendaraan pribadi,Pemandangan perkebunan,Sepanjang Tahun,3.8
7364,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,1,200000,1,Tidak,"Candi kuno, Air terjun tersembunyi","Jalur berlumpur, Medan terbuka tanpa naungan","Pos pendakian lengkap, Pusat informasi",Jalur pedesaan yang sempit,Savana,Kemarau,2.2
7365,Panderman,Batu,2045,Mudah,Ya,2,200000,1,Tidak,"Flora dan fauna unik, Peninggalan sejarah, Kawah belerang","Banyak bonus pemandangan, Hutan lebat dan lembab, Melewati sungai kecil",Basecamp dasar,Jalur pedesaan yang sempit,Pemandangan perkebunan,Sepanjang Tahun,3.7
7366,Kawi,Malang,2551,Sulit,Tidak,2,1200000,4,Ya,"Hutan pinus, Adat istiadat unik, Gurun pasir","Jalur landai, Beberapa tanjakan curam",Mushola,Jalur pedesaan yang sempit,Pemandangan pegunungan,Kemarau,4.1
7367,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,3,900000,5,Tergantung Musim,Desa adat,Melintasi jalur rel kereta api tua,Warung,Jalur pedesaan yang sempit,Pemandangan pegunungan,Hindari Musim Hujan,2.7
7368,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Tidak,3,300000,3,Tergantung Musim,Artefak kuno,Tanjakan terjal,"Area camping, Sumber air, Penginapan sederhana",Jalur pedesaan yang sempit,Savana,Musim Kemarau Awal,3.4
7369,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,200000,1,Tidak,"Hutan pinus, Jalur populer, Air terjun tersembunyi",Jalur berlumpur,Area parkir,Mudah dijangkau kendaraan umum,Pemandangan perkebunan,Musim Semi,3.3
7370,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,3,900000,6,Tergantung Musim,Peninggalan sejarah,"Jalur berlumpur, Beberapa tanjakan curam, Area padang rumput","Jasa porter, Pos pendakian lengkap",Dekat jalan raya utama,Pemandangan kota,Hindari Musim Hujan,4.2
7371,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,1,300000,1,Tidak,"Bukit savana, Banyak air terjun kecil",Medan berbatu,Sumber air,Dekat jalan raya utama,Sunset view,Kemarau,3.1
7372,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,1,100000,2,Tidak,"Puncak tertinggi, Lautan pasir",Variasi medan dataran rendah,"Shelter, Area camping","Akses sulit, perlu off-road",Pemandangan perkebunan,Sepanjang Tahun,2.9
7373,Blorobrubuh,Mojokerto,2282,Sedang,Tidak,3,450000,4,Tidak,"Jalur populer, Puncak tertinggi",Trek berbatu,"Basecamp dasar, Mushola","Akses sulit, perlu off-road",Pemandangan laut,Sepanjang Tahun,3.5
7374,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,4,1200000,4,Tergantung Musim,"Danau kawah, Peninggalan sejarah, Pasir vulkanik","Variasi medan dataran rendah, Jalur licin saat hujan","Petugas siaga, Pos pendakian lengkap",Membutuhkan ojek lokal,Pemandangan danau,Musim Kemarau Awal,4.0
7375,Ijen,Banyuwangi,2386,Sedang,Tidak,2,450000,2,Tergantung Musim,"Peninggalan sejarah, Puncak tertinggi, Danau kawah","Melintasi jalur rel kereta api tua, Jalur berlumpur","Sumber air, Jasa porter, Area camping",Membutuhkan kendaraan pribadi,Savana,Musim Semi,4.9
7376,Panderman,Batu,2045,Mudah,Ya,2,300000,0,Tidak,"Pasir vulkanik, Ranu Kumbolo, Flora dan fauna unik",Area padang rumput,Penyewaan alat camping,Mudah dijangkau kendaraan umum,Pemandangan kota,Kemarau,3.4
7377,Argoyayang,Jombang; Malang,2162,Sedang,Ya,2,450000,3,Tidak,Danau alami,"Medan terbuka tanpa naungan, Beberapa tanjakan curam","Toilet, Warung, Pusat informasi",Membutuhkan kendaraan pribadi,Hutan hijau lebat,Sepanjang Tahun,2.7
7378,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,2,200000,1,Tidak,"Peninggalan sejarah, Air terjun alami, Pemandangan kota dari ketinggian","Medan terbuka tanpa naungan, Jalur landai, Melewati sungai kecil","Area camping, Toilet","Akses sulit, perlu off-road",Pemandangan laut,Musim Kemarau Awal,2.6
7379,Berungkal,Lumajang,1040,Mudah,Ya,1,100000,2,Tidak,Spot sunrise terbaik,"Melewati sungai kecil, Tanjakan terjal","Toilet, Shelter, Sumber air","Akses sulit, perlu off-road",Pemandangan kota,Kemarau,2.7
7380,Blorobrubuh,Mojokerto,2282,Sedang,Tidak,1,600000,3,Tidak,Pemandangan kawah,"Jalur panjang dan melelahkan, Melintasi jalur rel kereta api tua","Sumber air, Pusat informasi, Area parkir",Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Musim Kemarau Awal,3.1
7381,Lawu,Magetan,3265,Sulit,Tidak,2,900000,6,Ya,Hutan lebat,"Melewati sungai kecil, Jalur aman dan terpelihara, Tanjakan terjal","Petugas siaga, Mushola, Basecamp dasar","Akses sulit, perlu off-road",Pemandangan kawah,Kemarau,4.9
7382,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,3,600000,4,Tidak,"Pasir vulkanik, Puncak kembar",Tangga alami,"Warung, Pos pendakian lengkap",Membutuhkan kendaraan pribadi,Sunset view,Musim Kemarau Awal,4.1
7383,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,3,900000,4,Tergantung Musim,Desa adat,Medan terbuka tanpa naungan,"Mushola, Pusat informasi",Membutuhkan kendaraan pribadi,Savana,Musim Semi,2.6
7384,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,4,900000,5,Tergantung Musim,Kawah belerang,Jalur licin saat hujan,"Jasa porter, Warung, Sumber air","Akses sulit, perlu off-road",Pemandangan danau,Sepanjang Tahun,3.7
7385,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,1,200000,1,Tidak,"City lights, Savana hijau",Tanjakan terjal,"Basecamp dasar, Sumber air",Mudah dijangkau kendaraan umum,Pemandangan kawah,Hindari Musim Hujan,3.1
7386,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,4,900000,6,Ya,"Situs purbakala, Matahari terbit, Air terjun alami","Trek berbatu, Melintasi jalur rel kereta api tua, Hutan lebat dan lembab",Penginapan sederhana,Mudah dijangkau kendaraan umum,Pemandangan laut,Musim Semi,5.0
7387,Panderman,Batu,2045,Mudah,Ya,1,300000,0,Tidak,Pasir vulkanik,"Jalur curam di beberapa titik, Tangga alami, Melintasi jalur rel kereta api tua","Jasa porter, Toilet, Warung","Akses sulit, perlu off-road",Pemandangan kota,Musim Kemarau Awal,4.2
7388,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Ya,3,600000,4,Tergantung Musim,Desa adat,"Trek berbatu, Area padang rumput, Jalur berlumpur",Warung,Mudah dijangkau kendaraan umum,Pemandangan danau,Kemarau,4.0
7389,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,2,200000,1,Tidak,"Danau kawah, Spot sunrise terbaik",Banyak bonus pemandangan,"Toilet, Basecamp dasar, Sumber air",Membutuhkan ojek lokal,Pemandangan kota,Musim Semi,3.1
7390,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Tidak,3,300000,2,Tidak,"Banyak air terjun kecil, Adat istiadat unik, Peninggalan sejarah","Medan terbuka tanpa naungan, Hutan lebat dan lembab",Toilet,Dekat jalan raya utama,Pemandangan danau,Musim Kemarau Awal,5.0
7391,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,2,300000,2,Tidak,"Candi kuno, Banyak air terjun kecil, Hamparan savana","Medan berbatu, Variasi medan dataran rendah, Jalur berpasir vulkanik",Pusat informasi,Membutuhkan ojek lokal,Pemandangan pegunungan,Sepanjang Tahun,2.4
7392,Penanggungan,Mojokerto; Pasuruan,1653,Mudah,Ya,2,100000,1,Tidak,Kawah vulkanik,"Trek berbatu, Jalur aman dan terpelihara, Jalur panjang dan melelahkan","Penyewaan alat camping, Jasa porter, Mushola",Jalur pedesaan yang sempit,Hutan hijau lebat,Kemarau,3.8
7393,Liman,Ponorogo; Nganjuk,2563,Sulit,Tidak,4,600000,6,Ya,"Candi kuno, Lautan pasir",Jalur berlumpur,"Penginapan sederhana, Basecamp dasar, Pusat informasi",Mudah dijangkau kendaraan umum,Pemandangan kawah,Musim Kemarau Awal,3.2
7394,Arjuno,Malang,3339,Sulit,Tidak,2,1200000,5,Tergantung Musim,Hutan lebat,"Melintasi padang edelweis, Jalur licin saat hujan, Area padang rumput",Warung,Mudah dijangkau kendaraan umum,Pemandangan perkebunan,Musim Semi,4.9
7395,Blorobrubuh,Mojokerto,2282,Mudah,Ya,1,300000,2,Tidak,Gurun pasir,"Jalur aman dan terpelihara, Jalur panjang dan melelahkan","Warung, Toilet, Petugas siaga",Membutuhkan ojek lokal,Pemandangan perkebunan,Sepanjang Tahun,2.9
7396,Blorobrubuh,Mojokerto,2282,Mudah,Ya,1,200000,0,Tidak,Lautan pasir,Medan berbatu,"Area parkir, Toilet, Area camping",Membutuhkan ojek lokal,Pemandangan danau,Kemarau,3.6
7397,Ijen,Banyuwangi,2386,Mudah,Ya,1,300000,2,Tidak,Pemandangan sunrise,"Jalur landai, Jalur licin saat hujan, Variasi medan dataran rendah","Pos pendakian lengkap, Pusat informasi, Shelter",Membutuhkan kendaraan pribadi,Pemandangan pegunungan,Sepanjang Tahun,4.5
7398,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Tidak,2,450000,4,Tergantung Musim,"Air terjun tersembunyi, Jalur alternatif","Jalur berpasir vulkanik, Variasi medan dataran rendah, Beberapa tanjakan curam","Shelter, Pos pendakian lengkap, Penginapan sederhana",Dekat jalan raya utama,Hutan hijau lebat,Hindari Musim Hujan,4.2
7399,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Ya,3,300000,4,Tidak,"City lights, Jalur alternatif, Air terjun alami","Banyak bonus pemandangan, Beberapa tanjakan curam, Melintasi jalur rel kereta api tua",Area parkir,"Akses sulit, perlu off-road",Sunset view,Musim Semi,3.5
7400,Semeru,Malang; Lumajang,3676,Sulit,Tidak,3,600000,5,Tergantung Musim,"Banyak air terjun kecil, Kawah aktif","Hutan lebat dan lembab, Jalur licin saat hujan, Jalur landai","Penyewaan alat camping, Petugas siaga",Membutuhkan ojek lokal,Hutan hijau lebat,Hindari Musim Hujan,4.7
7401,Baluran,Situbondo,1247,Mudah,Ya,2,200000,2,Tidak,"Adat istiadat unik, Pasir vulkanik, Ranu Kumbolo","Mendaki punggungan bukit, Tangga alami, Jalur licin saat hujan","Jasa porter, Sumber air",Membutuhkan ojek lokal,Pemandangan pegunungan,Hindari Musim Hujan,3.4
7402,Blorobrubuh,Mojokerto,2282,Mudah,Ya,1,100000,1,Tidak,"Panorama kota, Budaya lokal kental, Savana hijau","Melewati sungai kecil, Jalur panjang dan melelahkan, Medan berbatu","Sumber air, Pusat informasi",Dekat jalan raya utama,Pemandangan kota,Musim Kemarau Awal,3.4
7403,Kelud,Kediri; Blitar; Malang,1731,Mudah,Ya,2,200000,1,Tidak,"Air terjun alami, View matahari terbit","Jalur licin saat hujan, Jalur aman dan terpelihara, Mendaki punggungan bukit",Area camping,Jalur pedesaan yang sempit,Savana,Musim Kemarau Awal,4.0
7404,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,2,1200000,5,Ya,"City lights, Danau kawah, Jalur populer","Jalur aman dan terpelihara, Jalur berlumpur, Banyak bonus pemandangan","Pos pendakian lengkap, Mushola, Area parkir",Dekat jalan raya utama,Sunset view,Kemarau,2.8
7405,Liman,Ponorogo; Nganjuk,2563,Sulit,Tidak,3,600000,4,Tergantung Musim,"Budaya lokal kental, Ranu Kumbolo, Banyak air terjun kecil","Jalur berlumpur, Hutan lebat dan lembab",Pos pendakian lengkap,Mudah dijangkau kendaraan umum,Pemandangan kawah,Kemarau,3.2
7406,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,4,600000,4,Tergantung Musim,"Air terjun alami, Flora dan fauna unik, Pasir vulkanik",Melewati sungai kecil,"Mushola, Penyewaan alat camping, Pusat informasi",Dekat jalan raya utama,Hutan hijau lebat,Musim Kemarau Awal,3.6
7407,Blorobrubuh,Mojokerto,2282,Mudah,Ya,2,100000,1,Tidak,"Puncak ikonik, View matahari terbit, Savana hijau","Tangga alami, Beberapa tanjakan curam, Banyak bonus pemandangan","Area parkir, Petugas siaga, Pusat informasi",Dekat jalan raya utama,Sunset view,Hindari Musim Hujan,3.0
7408,Semeru,Malang; Lumajang,3676,Sulit,Tidak,2,1200000,5,Ya,"Pemandangan sunrise, Kawah vulkanik",Jalur berlumpur,"Basecamp dasar, Petugas siaga",Membutuhkan kendaraan pribadi,Sunset view,Musim Kemarau Awal,4.9
7409,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Mudah,Ya,2,100000,1,Tidak,"Bukit savana, Danau kawah","Banyak bonus pemandangan, Tangga alami, Medan terbuka tanpa naungan","Jasa porter, Sumber air, Area parkir",Jalur pedesaan yang sempit,Pemandangan danau,Sepanjang Tahun,3.8
