ID_Gunung,Nama_Gunung,Lokasi_Kabupaten,Ketinggian_MDPL,Tingkat_Kesulitan_Pendakian,Cocok_Untuk_Pemula,Durasi_Pendakian_Hari,Budget_Per_Orang_Rupiah,Jumlah_Pos_Pendakian,Keberadaan_Sumber_Air,Fitur_Utama_Objek_Wisata,Karakteristik_Jalur,Fasilitas_Basecamp,Akses_Transportasi,Pemandangan_Utama,Musim_Terbaik_Kunjungan,Rating_Rata_Rata
8234,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,3,400000,3,Ya,"Adat istiadat unik, Ranu Kumbolo",Banyak bonus pemandangan,"Sumber air, Penyewaan alat camping",Dekat jalan raya utama,Sunset view,Sepanjang Tahun,3.6
8235,Semeru,Malang; Lumajang,3676,Sangat Sulit,Tidak,5,1500000,7,Tidak,Jalur menantang,"Melintasi jalur rel kereta api tua, Tanjakan terjal, Variasi medan dataran rendah",Sumber air,Mudah dijangkau kendaraan umum,Pemandangan danau,Hindari Musim Hujan,5.0
8236,Lawu,Magetan,3265,Sulit,Tidak,2,400000,3,Ya,"Pasir vulkanik, Candi kuno, Spot sunrise terbaik",Jalur licin saat hujan,"Pusat informasi, Jasa porter, Area parkir",Dekat jalan raya utama,Pemandangan laut,Hindari Musim Hujan,4.4
8237,Liman,Ponorogo; Nganjuk,2563,Sulit,Tidak,2,750000,5,Ya,Savana hijau,"Jalur berpasir vulkanik, Jalur berlumpur",Area parkir,Mudah dijangkau kendaraan umum,Sunset view,Musim Semi,3.4
8238,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sulit,Tidak,3,750000,3,Ya,Pemandangan kawah,"Jalur panjang dan melelahkan, Jalur berlumpur","Area parkir, Warung",Mudah dijangkau kendaraan umum,Pemandangan kota,Kemarau,4.6
8239,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Ya,1,350000,2,Tergantung Musim,"Puncak ikonik, Banyak air terjun kecil","Jalur berpasir vulkanik, Hutan lebat dan lembab, Tangga alami","Pos pendakian lengkap, Area parkir, Warung",Membutuhkan kendaraan pribadi,Savana,Hindari Musim Hujan,5.0
8240,Blorobrubuh,Mojokerto,2282,Mudah,Ya,1,250000,3,Tidak,Padang savana luas,Melintasi padang edelweis,"Mushola, Warung, Toilet","Akses sulit, perlu off-road",Hutan hijau lebat,Sepanjang Tahun,3.4
8241,Panderman,Batu,2045,Mudah,Ya,1,250000,3,Tidak,"Kawah aktif, Air terjun tersembunyi, Puncak kembar",Melewati sungai kecil,Mushola,Jalur pedesaan yang sempit,Pemandangan perkebunan,Sepanjang Tahun,3.3
8242,Biser,Bondowoso; Situbondo,1359,Sangat Mudah,Tidak,1,150000,1,Tidak,"Puncak ikonik, Pasir vulkanik","Beberapa tanjakan curam, Jalur curam di beberapa titik, Jalur aman dan terpelihara","Shelter, Penyewaan alat camping",Mudah dijangkau kendaraan umum,Savana,Musim Kemarau Awal,2.9
8243,Panderman,Batu,2045,Mudah,Ya,2,150000,1,Tidak,Puncak kembar,"Hutan lebat dan lembab, Beberapa tanjakan curam, Medan terbuka tanpa naungan","Sumber air, Petugas siaga, Jasa porter",Membutuhkan kendaraan pribadi,Pemandangan danau,Musim Kemarau Awal,3.6
8244,Baluran,Situbondo,1247,Mudah,Ya,2,250000,1,Tidak,"Banyak air terjun kecil, Pemandangan kota dari ketinggian, Gurun pasir",Tanjakan terjal,Shelter,"Akses sulit, perlu off-road",Savana,Musim Semi,3.0
8245,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,2,750000,4,Ya,Situs purbakala,"Jalur berpasir vulkanik, Tanjakan terjal","Area camping, Petugas siaga, Toilet",Jalur pedesaan yang sempit,Sunset view,Hindari Musim Hujan,3.6
8246,Panderman,Batu,2045,Mudah,Ya,1,250000,1,Tidak,"Hutan lebat, Lautan pasir","Tangga alami, Jalur landai, Jalur berlumpur","Pusat informasi, Jasa porter, Shelter","Akses sulit, perlu off-road",Savana,Hindari Musim Hujan,4.1
8247,Arjuno,Malang,3339,Sulit,Tidak,3,400000,5,Ya,"Panorama kota, View matahari terbit","Melintasi jalur rel kereta api tua, Medan terbuka tanpa naungan, Tangga alami","Shelter, Warung, Pusat informasi",Membutuhkan kendaraan pribadi,Pemandangan kota,Musim Semi,4.0
8248,Kawi,Malang,2551,Sulit,Tidak,3,400000,3,Ya,Peninggalan sejarah,Jalur panjang dan melelahkan,"Pusat informasi, Area camping, Penginapan sederhana",Dekat jalan raya utama,Pemandangan pegunungan,Kemarau,4.2
8249,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,1,150000,2,Tidak,"Matahari terbit, Kawah belerang, Hutan lebat",Hutan lebat dan lembab,"Jasa porter, Shelter, Warung",Membutuhkan ojek lokal,Hutan hijau lebat,Hindari Musim Hujan,2.7
8250,Betiri,Jember; Banyuwangi,1233,Sangat Mudah,Tidak,1,200000,0,Tidak,Danau alami,"Tanjakan terjal, Hutan lebat dan lembab, Trek berbatu",Pos pendakian lengkap,Membutuhkan kendaraan pribadi,Pemandangan perkebunan,Hindari Musim Hujan,2.3
8251,Anjasmoro,Jombang; Mojokerto; Kediri; Malang; Batu,2282,Sedang,Tidak,2,250000,2,Tidak,Hamparan savana,Jalur berlumpur,"Penginapan sederhana, Sumber air",Jalur pedesaan yang sempit,Pemandangan kawah,Sepanjang Tahun,3.6
8252,Kelud,Kediri; Blitar; Malang,1731,Mudah,Ya,2,150000,3,Tidak,"Kawah vulkanik, Spot sunrise terbaik, Jalur utama",Banyak bonus pemandangan,"Basecamp dasar, Area parkir, Sumber air",Membutuhkan ojek lokal,Pemandangan pegunungan,Hindari Musim Hujan,4.5
8253,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,2,400000,4,Tergantung Musim,Hutan hujan tropis,"Mendaki punggungan bukit, Jalur landai, Melintasi jalur rel kereta api tua","Penginapan sederhana, Mushola","Akses sulit, perlu off-road",Hutan hijau lebat,Musim Kemarau Awal,2.9
8254,Ijen,Banyuwangi,2386,Sedang,Ya,2,450000,3,Tergantung Musim,"Hutan lebat, Ranu Kumbolo, Banyak air terjun kecil",Jalur aman dan terpelihara,"Mushola, Warung","Akses sulit, perlu off-road",Pemandangan danau,Kemarau,4.5
8255,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,2,750000,5,Ya,"Peninggalan sejarah, Matahari terbit",Beberapa tanjakan curam,"Warung, Area camping, Shelter",Membutuhkan ojek lokal,Pemandangan danau,Hindari Musim Hujan,2.7
8256,Pandan,Bojonegoro; Madiun; Nganjuk,903,Mudah,Ya,2,300000,1,Tidak,"Air terjun alami, Budaya lokal kental","Jalur berpasir vulkanik, Melintasi jalur rel kereta api tua","Penyewaan alat camping, Pos pendakian lengkap, Warung",Dekat jalan raya utama,Hutan hijau lebat,Hindari Musim Hujan,3.5
8257,Suket,Bondowoso; Banyuwangi,2950,Sedang,Tidak,1,250000,3,Tidak,"Gurun pasir, Spot sunrise terbaik","Tangga alami, Hutan lebat dan lembab, Jalur aman dan terpelihara","Area parkir, Basecamp dasar","Akses sulit, perlu off-road",Pemandangan kota,Hindari Musim Hujan,3.4
8258,Suket,Bondowoso; Banyuwangi,2950,Sedang,Ya,1,450000,3,Tidak,Danau alami,"Area padang rumput, Jalur curam di beberapa titik",Area camping,Membutuhkan ojek lokal,Pemandangan pegunungan,Musim Kemarau Awal,3.1
8259,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,3,600000,3,Tergantung Musim,Jalur menantang,"Jalur berpasir vulkanik, Beberapa tanjakan curam","Toilet, Shelter",Membutuhkan ojek lokal,Sunset view,Kemarau,3.0
8260,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Ya,2,350000,4,Tidak,"Jalur utama, Banyak air terjun kecil","Melewati sungai kecil, Hutan lebat dan lembab, Beberapa tanjakan curam","Shelter, Area camping","Akses sulit, perlu off-road",Pemandangan laut,Sepanjang Tahun,2.9
8261,Argoyayang,Jombang; Malang,2162,Sedang,Ya,2,350000,2,Tidak,"Panorama kota, Puncak ikonik",Medan berbatu,Basecamp dasar,Membutuhkan ojek lokal,Pemandangan perkebunan,Musim Semi,3.1
8262,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,3,750000,3,Ya,"Hamparan savana, Banyak air terjun kecil, Puncak tertinggi",Mendaki punggungan bukit,Basecamp dasar,Mudah dijangkau kendaraan umum,Pemandangan pegunungan,Musim Kemarau Awal,2.7
8263,Biser,Bondowoso; Situbondo,1359,Sangat Mudah,Tidak,1,200000,1,Tidak,Ranu Kumbolo,Jalur curam di beberapa titik,Pusat informasi,Jalur pedesaan yang sempit,Savana,Musim Semi,2.4
8264,Kawi,Malang,2551,Sulit,Tidak,3,600000,5,Tergantung Musim,"Pemandangan kawah, Spot sunrise terbaik","Jalur berlumpur, Jalur curam di beberapa titik","Basecamp dasar, Sumber air, Pusat informasi",Membutuhkan ojek lokal,Pemandangan danau,Kemarau,3.6
8265,Liman,Ponorogo; Nganjuk,2563,Sulit,Tidak,2,600000,5,Ya,"Kawah vulkanik, Danau indah, Air terjun tersembunyi","Jalur panjang dan melelahkan, Medan berbatu, Jalur landai","Petugas siaga, Toilet",Mudah dijangkau kendaraan umum,Pemandangan danau,Kemarau,3.6
8266,Panderman,Batu,2045,Sedang,Ya,2,350000,4,Tergantung Musim,Air terjun alami,"Jalur landai, Tangga alami, Jalur berlumpur","Sumber air, Jasa porter",Membutuhkan ojek lokal,Pemandangan kawah,Musim Kemarau Awal,4.2
8267,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sedang,Ya,1,350000,2,Tergantung Musim,"Danau indah, Gurun pasir","Jalur curam di beberapa titik, Jalur licin saat hujan",Shelter,Dekat jalan raya utama,Sunset view,Kemarau,3.5
8268,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,1,150000,2,Tidak,"Lautan pasir, Budaya lokal kental","Medan terbuka tanpa naungan, Trek berbatu",Pusat informasi,Jalur pedesaan yang sempit,Pemandangan kota,Kemarau,2.2
8269,Pandan,Bojonegoro; Madiun; Nganjuk,903,Sangat Mudah,Tidak,1,200000,0,Tidak,Panorama kota,"Jalur berlumpur, Area padang rumput, Melewati sungai kecil","Jasa porter, Penginapan sederhana","Akses sulit, perlu off-road",Sunset view,Sepanjang Tahun,2.8
8270,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,2,400000,5,Ya,Air terjun tersembunyi,"Jalur panjang dan melelahkan, Melewati sungai kecil, Melintasi jalur rel kereta api tua","Basecamp dasar, Area parkir",Mudah dijangkau kendaraan umum,Pemandangan danau,Musim Kemarau Awal,4.2
8271,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,3,600000,4,Tergantung Musim,City lights,Melewati sungai kecil,"Area parkir, Petugas siaga",Dekat jalan raya utama,Pemandangan kota,Hindari Musim Hujan,4.1
8272,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,3,600000,3,Tergantung Musim,Kawah aktif,Banyak bonus pemandangan,Shelter,"Akses sulit, perlu off-road",Pemandangan danau,Musim Semi,4.1
8273,Berungkal,Lumajang,1040,Sangat Mudah,Tidak,1,200000,0,Tidak,Banyak air terjun kecil,Hutan lebat dan lembab,Sumber air,Membutuhkan ojek lokal,Pemandangan pegunungan,Musim Semi,2.5
8274,Semeru,Malang; Lumajang,3676,Sulit,Tidak,3,400000,5,Ya,"Lautan pasir, Pemandangan sunrise, Pemandangan kawah","Melintasi jalur rel kereta api tua, Medan terbuka tanpa naungan, Hutan lebat dan lembab",Penginapan sederhana,Membutuhkan ojek lokal,Pemandangan perkebunan,Musim Kemarau Awal,5.0
8275,Welirang,Batu; Pasuruan; Mojokerto,3156,Sangat Sulit,Tidak,5,900000,7,Tidak,Jalur alternatif,"Melintasi padang edelweis, Jalur landai","Shelter, Penyewaan alat camping",Jalur pedesaan yang sempit,Pemandangan kawah,Musim Semi,4.3
8276,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,2,750000,3,Ya,"Situs purbakala, Bukit savana, Puncak tertinggi","Variasi medan dataran rendah, Hutan lebat dan lembab, Banyak bonus pemandangan",Mushola,Jalur pedesaan yang sempit,Pemandangan danau,Musim Semi,4.3
8277,Penanggungan,Mojokerto; Pasuruan,1653,Sedang,Tidak,1,350000,2,Tidak,Panorama kota,"Jalur curam di beberapa titik, Melewati sungai kecil",Shelter,Membutuhkan ojek lokal,Hutan hijau lebat,Musim Kemarau Awal,3.8
8278,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,3,400000,3,Tergantung Musim,Pemandangan kota dari ketinggian,"Jalur licin saat hujan, Tanjakan terjal, Jalur curam di beberapa titik",Warung,Jalur pedesaan yang sempit,Pemandangan kota,Musim Semi,4.6
8279,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Tidak,1,250000,2,Tergantung Musim,"Pemandangan kawah, Puncak kembar","Medan berbatu, Banyak bonus pemandangan","Warung, Basecamp dasar, Area camping","Akses sulit, perlu off-road",Pemandangan kawah,Kemarau,5.0
8280,Semeru,Malang; Lumajang,3676,Sangat Sulit,Tidak,5,1500000,5,Tidak,Puncak ikonik,"Beberapa tanjakan curam, Mendaki punggungan bukit, Variasi medan dataran rendah","Pos pendakian lengkap, Toilet, Area parkir",Membutuhkan ojek lokal,Pemandangan perkebunan,Hindari Musim Hujan,5.0
8281,Lawu,Magetan,3265,Sulit,Tidak,2,750000,5,Tergantung Musim,"Spot sunrise terbaik, Air terjun tersembunyi, Jalur utama","Mendaki punggungan bukit, Jalur landai, Jalur licin saat hujan","Shelter, Petugas siaga, Pusat informasi",Membutuhkan ojek lokal,Pemandangan laut,Musim Kemarau Awal,4.8
8282,Arjuno,Malang,3339,Sangat Sulit,Tidak,3,900000,7,Tidak,"Lautan pasir, City lights, Artefak kuno","Jalur berpasir vulkanik, Medan terbuka tanpa naungan","Area parkir, Petugas siaga",Dekat jalan raya utama,Savana,Sepanjang Tahun,4.4
8283,Argoyayang,Jombang; Malang,2162,Sedang,Tidak,2,450000,4,Tergantung Musim,"Panorama kota, Hamparan savana, Flora dan fauna unik",Melintasi padang edelweis,"Warung, Area camping, Jasa porter",Jalur pedesaan yang sempit,Sunset view,Sepanjang Tahun,3.2
8284,Arjuno,Malang,3339,Sangat Sulit,Tidak,4,1500000,4,Tidak,"Budaya lokal kental, Candi kuno","Jalur berlumpur, Beberapa tanjakan curam","Area camping, Basecamp dasar, Shelter",Mudah dijangkau kendaraan umum,Pemandangan danau,Musim Semi,4.8
8285,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sulit,Tidak,3,750000,5,Tergantung Musim,"Padang savana luas, Jalur populer",Medan terbuka tanpa naungan,"Shelter, Area camping, Area parkir",Membutuhkan kendaraan pribadi,Pemandangan kota,Musim Kemarau Awal,4.5
8286,Panderman,Batu,2045,Sedang,Ya,1,350000,3,Tidak,"Padang savana luas, Adat istiadat unik","Beberapa tanjakan curam, Jalur aman dan terpelihara","Area camping, Penyewaan alat camping, Sumber air",Dekat jalan raya utama,Pemandangan pegunungan,Kemarau,3.8
8287,Lawu,Magetan,3265,Sulit,Tidak,3,600000,4,Tergantung Musim,"Artefak kuno, Spot sunrise terbaik, Flora dan fauna unik",Banyak bonus pemandangan,"Warung, Mushola, Area camping",Mudah dijangkau kendaraan umum,Savana,Sepanjang Tahun,4.8
8288,Semeru,Malang; Lumajang,3676,Sangat Sulit,Tidak,3,900000,6,Tidak,"Pasir vulkanik, Pemandangan kota dari ketinggian","Jalur aman dan terpelihara, Variasi medan dataran rendah, Melintasi padang edelweis","Petugas siaga, Area camping",Dekat jalan raya utama,Hutan hijau lebat,Musim Semi,5.0
8289,Argoyayang,Jombang; Malang,2162,Mudah,Ya,1,250000,1,Tidak,"Jalur menantang, City lights",Jalur aman dan terpelihara,"Pusat informasi, Mushola",Mudah dijangkau kendaraan umum,Savana,Musim Kemarau Awal,3.0
8290,Lawu,Magetan,3265,Sulit,Tidak,3,750000,3,Tergantung Musim,Hutan pinus,Trek berbatu,"Mushola, Toilet",Membutuhkan kendaraan pribadi,Savana,Sepanjang Tahun,4.1
8291,Suket,Bondowoso; Banyuwangi,2950,Sedang,Ya,1,450000,3,Tergantung Musim,"Hamparan savana, Candi kuno, Pemandangan sunrise",Tanjakan terjal,"Shelter, Warung, Penginapan sederhana",Membutuhkan kendaraan pribadi,Savana,Musim Semi,2.9
8292,Ranti,Bondowoso; Banyuwangi,2601,Sulit,Tidak,3,400000,5,Ya,"Lautan pasir, Air terjun tersembunyi, Kawah vulkanik","Hutan lebat dan lembab, Jalur aman dan terpelihara",Basecamp dasar,Mudah dijangkau kendaraan umum,Hutan hijau lebat,Hindari Musim Hujan,2.9
8293,Blorobrubuh,Mojokerto,2282,Mudah,Ya,2,150000,1,Tidak,Lautan pasir,"Melewati sungai kecil, Area padang rumput, Beberapa tanjakan curam","Sumber air, Pos pendakian lengkap, Penyewaan alat camping",Dekat jalan raya utama,Pemandangan laut,Sepanjang Tahun,2.7
8294,Ijen,Banyuwangi,2386,Sedang,Ya,2,350000,4,Tidak,Pemandangan kota dari ketinggian,"Banyak bonus pemandangan, Tangga alami, Melintasi padang edelweis","Shelter, Jasa porter, Area camping",Dekat jalan raya utama,Pemandangan pegunungan,Sepanjang Tahun,4.3
8295,Suket,Bondowoso; Banyuwangi,2950,Sedang,Tidak,2,250000,4,Tidak,Banyak air terjun kecil,"Jalur panjang dan melelahkan, Jalur curam di beberapa titik","Petugas siaga, Pos pendakian lengkap, Jasa porter",Jalur pedesaan yang sempit,Pemandangan danau,Sepanjang Tahun,3.6
8296,Lawu,Magetan,3265,Sangat Sulit,Tidak,4,900000,7,Tidak,"Air terjun alami, Kawah vulkanik, Pemandangan sunrise","Jalur licin saat hujan, Jalur berlumpur","Pusat informasi, Area camping",Jalur pedesaan yang sempit,Pemandangan kota,Kemarau,4.9
8297,Baluran,Situbondo,1247,Mudah,Ya,1,300000,2,Tidak,"Hamparan savana, Puncak tertinggi, Air terjun alami","Melintasi padang edelweis, Mendaki punggungan bukit, Tanjakan terjal","Area parkir, Toilet",Jalur pedesaan yang sempit,Pemandangan danau,Sepanjang Tahun,3.2
8298,Raung,Bondowoso; Jember; Banyuwangi,3244,Sangat Sulit,Tidak,3,1000000,6,Tidak,"Pemandangan sunrise, Ranu Kumbolo",Melewati sungai kecil,"Pos pendakian lengkap, Pusat informasi, Mushola","Akses sulit, perlu off-road",Savana,Musim Kemarau Awal,4.4
8299,Raung,Bondowoso; Jember; Banyuwangi,3244,Sulit,Tidak,2,750000,4,Ya,"Jalur alternatif, Puncak tertinggi, Savana hijau",Banyak bonus pemandangan,"Sumber air, Basecamp dasar, Pusat informasi",Membutuhkan kendaraan pribadi,Pemandangan kota,Hindari Musim Hujan,4.9
8300,Wilis,Kediri; Tulungagung; Trenggalek; Nganjuk; Madiun; Ponorogo,2563,Sulit,Tidak,3,400000,5,Ya,"Pemandangan sunrise, Hutan lebat, Savana hijau","Mendaki punggungan bukit, Area padang rumput","Petugas siaga, Penyewaan alat camping",Mudah dijangkau kendaraan umum,Hutan hijau lebat,Musim Semi,3.8
8301,Liman,Ponorogo; Nganjuk,2563,Sedang,Ya,1,450000,3,Tergantung Musim,"Banyak air terjun kecil, Puncak tertinggi","Jalur aman dan terpelihara, Beberapa tanjakan curam, Banyak bonus pemandangan","Penginapan sederhana, Penyewaan alat camping",Dekat jalan raya utama,Pemandangan pegunungan,Kemarau,3.8
8302,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sangat Sulit,Tidak,5,1000000,6,Tidak,"Panorama kota, Puncak kembar, Jalur menantang",Beberapa tanjakan curam,"Warung, Penginapan sederhana",Membutuhkan kendaraan pribadi,Pemandangan danau,Sepanjang Tahun,4.7
8303,Ranti,Bondowoso; Banyuwangi,2601,Sedang,Tidak,1,350000,4,Tergantung Musim,Hutan lebat,"Trek berbatu, Tangga alami","Penyewaan alat camping, Warung, Area camping",Membutuhkan ojek lokal,Savana,Musim Kemarau Awal,3.0
8304,Blorobrubuh,Mojokerto,2282,Mudah,Ya,2,300000,1,Tidak,"Pemandangan sunrise, Budaya lokal kental","Jalur aman dan terpelihara, Trek berbatu","Shelter, Jasa porter",Membutuhkan ojek lokal,Pemandangan pegunungan,Sepanjang Tahun,3.5
8305,Argopuro,Probolinggo; Lumajang; Jember; Bondowoso; Situbondo,3088,Sangat Sulit,Tidak,5,900000,6,Tidak,"Kawah aktif, Bukit savana",Jalur landai,Petugas siaga,Mudah dijangkau kendaraan umum,Pemandangan laut,Musim Kemarau Awal,4.2
8306,Semeru,Malang; Lumajang,3676,Sangat Sulit,Tidak,5,900000,5,Tidak,"Budaya lokal kental, Pemandangan sunrise, Air terjun alami","Jalur licin saat hujan, Area padang rumput, Jalur berlumpur",Area camping,Membutuhkan ojek lokal,Sunset view,Musim Semi,4.4
8307,Biser,Bondowoso; Situbondo,1359,Mudah,Ya,2,300000,2,Tidak,"Savana hijau, Pemandangan sunrise","Melintasi padang edelweis, Medan berbatu","Area camping, Mushola, Penginapan sederhana","Akses sulit, perlu off-road",Pemandangan kota,Hindari Musim Hujan,2.6
8308,Lawu,Magetan,3265,Sangat Sulit,Tidak,5,700000,7,Tidak,"Air terjun alami, Spot sunrise terbaik, Panorama kota","Tanjakan terjal, Jalur berlumpur",Shelter,Membutuhkan ojek lokal,Pemandangan perkebunan,Kemarau,4.6
8309,Baluran,Situbondo,1247,Sangat Mudah,Tidak,1,200000,0,Tidak,"Bukit savana, Flora dan fauna unik, Pemandangan kawah",Jalur aman dan terpelihara,Warung,Dekat jalan raya utama,Pemandangan perkebunan,Kemarau,3.1
8310,Kelud,Kediri; Blitar; Malang,1731,Sedang,Tidak,1,350000,4,Tergantung Musim,Danau kawah,"Melintasi jalur rel kereta api tua, Jalur berlumpur, Melewati sungai kecil","Penyewaan alat camping, Petugas siaga",Jalur pedesaan yang sempit,Sunset view,Hindari Musim Hujan,4.4
8311,Kawi,Malang,2551,Sedang,Ya,2,250000,2,Tergantung Musim,Pasir vulkanik,Jalur curam di beberapa titik,Pos pendakian lengkap,Dekat jalan raya utama,Hutan hijau lebat,Musim Kemarau Awal,4.1
8312,Betiri,Jember; Banyuwangi,1233,Mudah,Ya,2,250000,1,Tidak,Hutan lebat,Jalur landai,Shelter,"Akses sulit, perlu off-road",Pemandangan kawah,Musim Kemarau Awal,2.4
8313,Biser,Bondowoso; Situbondo,1359,Sangat Mudah,Tidak,1,100000,2,Tidak,Matahari terbit,"Jalur aman dan terpelihara, Melewati sungai kecil, Melintasi padang edelweis",Toilet,Membutuhkan kendaraan pribadi,Savana,Musim Kemarau Awal,3.2
8314,Panderman,Batu,2045,Mudah,Ya,1,250000,2,Tidak,"Flora dan fauna unik, Gurun pasir","Trek berbatu, Mendaki punggungan bukit, Medan berbatu",Penginapan sederhana,Membutuhkan ojek lokal,Hutan hijau lebat,Sepanjang Tahun,3.3
8315,Suket,Bondowoso; Banyuwangi,2950,Sulit,Tidak,2,600000,5,Tergantung Musim,Bukit savana,"Banyak bonus pemandangan, Medan terbuka tanpa naungan","Toilet, Pusat informasi",Mudah dijangkau kendaraan umum,Pemandangan laut,Musim Semi,2.7
8316,Betiri,Jember; Banyuwangi,1233,Sangat Mudah,Tidak,1,200000,0,Tidak,"Savana hijau, Pemandangan kota dari ketinggian",Hutan lebat dan lembab,Sumber air,"Akses sulit, perlu off-road",Pemandangan laut,Musim Kemarau Awal,2.9
8317,Bromo,Probolinggo; Lumajang; Malang,2329,Sedang,Tidak,1,350000,2,Tidak,View matahari terbit,Melewati sungai kecil,Pos pendakian lengkap,Dekat jalan raya utama,Savana,Musim Semi,5.0
8318,Butak,Malang; Blitar,2868,Sedang,Tidak,2,250000,4,Tidak,"Ranu Kumbolo, Adat istiadat unik, Puncak ikonik","Medan terbuka tanpa naungan, Area padang rumput, Beberapa tanjakan curam",Jasa porter,Dekat jalan raya utama,Savana,Musim Kemarau Awal,3.1
8319,Welirang,Batu; Pasuruan; Mojokerto,3156,Sulit,Tidak,3,600000,3,Tergantung Musim,"Kawah vulkanik, Candi kuno",Tanjakan terjal,"Basecamp dasar, Penginapan sederhana, Mushola",Jalur pedesaan yang sempit,Pemandangan kawah,Musim Semi,3.9
8320,Baluran,Situbondo,1247,Mudah,Ya,1,250000,2,Tidak,"Lautan pasir, Jalur utama, Pemandangan sunrise","Medan berbatu, Jalur landai, Jalur berlumpur",Sumber air,Jalur pedesaan yang sempit,Savana,Kemarau,3.1
8321,Biser,Bondowoso; Situbondo,1359,Sangat Mudah,Tidak,1,150000,1,Tidak,"Hutan hujan tropis, Danau kawah, Matahari terbit","Medan terbuka tanpa naungan, Area padang rumput",Basecamp dasar,Dekat jalan raya utama,Pemandangan laut,Musim Semi,2.8
8322,Welirang,Batu; Pasuruan; Mojokerto,3156,Sangat Sulit,Tidak,5,1500000,6,Tidak,"Hutan pinus, Jalur menantang, Danau kawah","Tanjakan terjal, Jalur landai","Pusat informasi, Area parkir, Penginapan sederhana",Membutuhkan ojek lokal,Pemandangan kota,Musim Kemarau Awal,4.0
